<1> Timestamp: 2020.1.3 8:42:29.Connection to SQL server established
<2> Timestamp: 2020.1.3 8:42:30.A sensor node with 49 has opened a new connection
<3> Timestamp: 2020.1.3 8:42:30.A sensor node with 112 has opened a new connection
<4> Timestamp: 2020.1.3 8:42:30.A sensor node with 37 has opened a new connection
<5> Timestamp: 2020.1.3 8:42:30.A sensor node with 21 has opened a new connection
<6> Timestamp: 2020.1.3 8:42:30.A sensor node with 15 has opened a new connection
<10421> Timestamp: 2020.1.3 9:34:36.The sensor node with 15 reports it's too hot(running average temperature=25.567393)
<10422> Timestamp: 2020.1.3 9:34:36.The sensor node with 49 reports it's too hot(running average temperature=28.303549)
<10423> Timestamp: 2020.1.3 9:34:36.The sensor node with 112 reports it's too hot(running average temperature=24.079007)
<10424> Timestamp: 2020.1.3 9:34:36.The sensor node with 21 reports it's too hot(running average temperature=24.079007)
<10425> Timestamp: 2020.1.3 9:34:37.The sensor node with 37 reports it's too hot(running average temperature=25.538527)
<10426> Timestamp: 2020.1.3 9:34:37.The sensor node with 15 reports it's too hot(running average temperature=25.538527)
<10427> Timestamp: 2020.1.3 9:34:38.The sensor node with 37 reports it's too hot(running average temperature=25.326869)
<10428> Timestamp: 2020.1.3 9:34:38.The sensor node with 15 reports it's too hot(running average temperature=25.326869)
<10429> Timestamp: 2020.1.3 9:34:38.The sensor node with 112 reports it's too hot(running average temperature=24.255037)
<10430> Timestamp: 2020.1.3 9:34:38.The sensor node with 21 reports it's too hot(running average temperature=24.255037)
<10431> Timestamp: 2020.1.3 9:34:39.The sensor node with 37 reports it's too hot(running average temperature=25.246815)
<10432> Timestamp: 2020.1.3 9:34:39.The sensor node with 15 reports it's too hot(running average temperature=25.246815)
<10433> Timestamp: 2020.1.3 9:34:39.The sensor node with 49 reports it's too hot(running average temperature=28.267738)
<10434> Timestamp: 2020.1.3 9:34:40.The sensor node with 37 reports it's too hot(running average temperature=25.374139)
<10435> Timestamp: 2020.1.3 9:34:40.The sensor node with 15 reports it's too hot(running average temperature=25.374139)
<10436> Timestamp: 2020.1.3 9:34:40.The sensor node with 112 reports it's too hot(running average temperature=24.415352)
<10437> Timestamp: 2020.1.3 9:34:40.The sensor node with 21 reports it's too hot(running average temperature=24.415352)
<10438> Timestamp: 2020.1.3 9:34:41.The sensor node with 37 reports it's too hot(running average temperature=25.526073)
<10439> Timestamp: 2020.1.3 9:34:41.The sensor node with 15 reports it's too hot(running average temperature=25.526073)
<10440> Timestamp: 2020.1.3 9:34:42.The sensor node with 37 reports it's too hot(running average temperature=25.557410)
<10441> Timestamp: 2020.1.3 9:34:42.The sensor node with 15 reports it's too hot(running average temperature=25.557410)
<10442> Timestamp: 2020.1.3 9:34:42.The sensor node with 49 reports it's too hot(running average temperature=28.229509)
<10443> Timestamp: 2020.1.3 9:34:42.The sensor node with 112 reports it's too hot(running average temperature=24.566518)
<10444> Timestamp: 2020.1.3 9:34:42.The sensor node with 21 reports it's too hot(running average temperature=24.566518)
<10445> Timestamp: 2020.1.3 9:34:43.The sensor node with 37 reports it's too hot(running average temperature=25.519392)
<10446> Timestamp: 2020.1.3 9:34:43.The sensor node with 15 reports it's too hot(running average temperature=25.519392)
<10447> Timestamp: 2020.1.3 9:34:44.The sensor node with 37 reports it's too hot(running average temperature=25.601895)
<10448> Timestamp: 2020.1.3 9:34:44.The sensor node with 15 reports it's too hot(running average temperature=25.601895)
<10449> Timestamp: 2020.1.3 9:34:44.The sensor node with 112 reports it's too hot(running average temperature=24.534333)
<10450> Timestamp: 2020.1.3 9:34:44.The sensor node with 21 reports it's too hot(running average temperature=24.534333)
<10451> Timestamp: 2020.1.3 9:34:45.The sensor node with 37 reports it's too hot(running average temperature=25.675268)
<10452> Timestamp: 2020.1.3 9:34:45.The sensor node with 15 reports it's too hot(running average temperature=25.675268)
<10453> Timestamp: 2020.1.3 9:34:45.The sensor node with 49 reports it's too hot(running average temperature=28.188234)
<10454> Timestamp: 2020.1.3 9:34:46.The sensor node with 37 reports it's too hot(running average temperature=25.511384)
<10455> Timestamp: 2020.1.3 9:34:46.The sensor node with 15 reports it's too hot(running average temperature=25.511384)
<10456> Timestamp: 2020.1.3 9:34:46.The sensor node with 112 reports it's too hot(running average temperature=24.469679)
<10457> Timestamp: 2020.1.3 9:34:46.The sensor node with 21 reports it's too hot(running average temperature=24.469679)
<10458> Timestamp: 2020.1.3 9:34:47.The sensor node with 15 reports it's too hot(running average temperature=25.278541)
<10459> Timestamp: 2020.1.3 9:34:47.The sensor node with 37 reports it's too hot(running average temperature=25.278541)
<10460> Timestamp: 2020.1.3 9:34:48.The sensor node with 15 reports it's too hot(running average temperature=25.129080)
<10461> Timestamp: 2020.1.3 9:34:48.The sensor node with 37 reports it's too hot(running average temperature=25.129080)
<10462> Timestamp: 2020.1.3 9:34:48.The sensor node with 49 reports it's too hot(running average temperature=28.217563)
<10463> Timestamp: 2020.1.3 9:34:48.The sensor node with 112 reports it's too hot(running average temperature=24.627184)
<10464> Timestamp: 2020.1.3 9:34:48.The sensor node with 21 reports it's too hot(running average temperature=24.627184)
<10465> Timestamp: 2020.1.3 9:34:49.The sensor node with 37 reports it's too hot(running average temperature=25.157730)
<10466> Timestamp: 2020.1.3 9:34:49.The sensor node with 15 reports it's too hot(running average temperature=25.157730)
<10467> Timestamp: 2020.1.3 9:34:50.The sensor node with 37 reports it's too hot(running average temperature=25.295988)
<10468> Timestamp: 2020.1.3 9:34:50.The sensor node with 15 reports it's too hot(running average temperature=25.295988)
<10469> Timestamp: 2020.1.3 9:34:50.The sensor node with 112 reports it's too hot(running average temperature=24.623943)
<10470> Timestamp: 2020.1.3 9:34:50.The sensor node with 21 reports it's too hot(running average temperature=24.623943)
<10471> Timestamp: 2020.1.3 9:34:51.The sensor node with 37 reports it's too hot(running average temperature=25.247401)
<10472> Timestamp: 2020.1.3 9:34:51.The sensor node with 15 reports it's too hot(running average temperature=25.247401)
<10473> Timestamp: 2020.1.3 9:34:51.The sensor node with 49 reports it's too hot(running average temperature=28.374119)
<10474> Timestamp: 2020.1.3 9:34:52.The sensor node with 37 reports it's too hot(running average temperature=25.202423)
<10475> Timestamp: 2020.1.3 9:34:52.The sensor node with 15 reports it's too hot(running average temperature=25.202423)
<10476> Timestamp: 2020.1.3 9:34:52.The sensor node with 112 reports it's too hot(running average temperature=24.569894)
<10477> Timestamp: 2020.1.3 9:34:52.The sensor node with 21 reports it's too hot(running average temperature=24.569894)
<10478> Timestamp: 2020.1.3 9:34:53.The sensor node with 37 reports it's too hot(running average temperature=25.186099)
<10479> Timestamp: 2020.1.3 9:34:53.The sensor node with 15 reports it's too hot(running average temperature=25.186099)
<10480> Timestamp: 2020.1.3 9:34:54.The sensor node with 37 reports it's too hot(running average temperature=25.152818)
<10481> Timestamp: 2020.1.3 9:34:54.The sensor node with 15 reports it's too hot(running average temperature=25.152818)
<10482> Timestamp: 2020.1.3 9:34:54.The sensor node with 49 reports it's too hot(running average temperature=28.590442)
<10483> Timestamp: 2020.1.3 9:34:54.The sensor node with 112 reports it's too hot(running average temperature=24.724932)
<10484> Timestamp: 2020.1.3 9:34:54.The sensor node with 21 reports it's too hot(running average temperature=24.724932)
<10485> Timestamp: 2020.1.3 9:34:55.The sensor node with 37 reports it's too hot(running average temperature=25.321468)
<10486> Timestamp: 2020.1.3 9:34:55.The sensor node with 15 reports it's too hot(running average temperature=25.321468)
<10487> Timestamp: 2020.1.3 9:34:56.The sensor node with 15 reports it's too hot(running average temperature=25.358514)
<10488> Timestamp: 2020.1.3 9:34:56.The sensor node with 37 reports it's too hot(running average temperature=25.358514)
<10489> Timestamp: 2020.1.3 9:34:56.The sensor node with 112 reports it's too hot(running average temperature=24.739490)
<10490> Timestamp: 2020.1.3 9:34:56.The sensor node with 21 reports it's too hot(running average temperature=24.739490)
<10491> Timestamp: 2020.1.3 9:34:57.The sensor node with 15 reports it's too hot(running average temperature=25.219162)
<10492> Timestamp: 2020.1.3 9:34:57.The sensor node with 37 reports it's too hot(running average temperature=25.219162)
<10493> Timestamp: 2020.1.3 9:34:57.The sensor node with 49 reports it's too hot(running average temperature=28.672487)
<10494> Timestamp: 2020.1.3 9:34:58.The sensor node with 15 reports it's too hot(running average temperature=25.207843)
<10495> Timestamp: 2020.1.3 9:34:58.The sensor node with 37 reports it's too hot(running average temperature=25.207843)
<10496> Timestamp: 2020.1.3 9:34:58.The sensor node with 112 reports it's too hot(running average temperature=24.615054)
<10497> Timestamp: 2020.1.3 9:34:58.The sensor node with 21 reports it's too hot(running average temperature=24.615054)
<10498> Timestamp: 2020.1.3 9:34:59.The sensor node with 37 reports it's too hot(running average temperature=25.158144)
<10499> Timestamp: 2020.1.3 9:34:59.The sensor node with 15 reports it's too hot(running average temperature=25.158144)
<10500> Timestamp: 2020.1.3 9:35:0.The sensor node with 37 reports it's too hot(running average temperature=25.001889)
<10501> Timestamp: 2020.1.3 9:35:0.The sensor node with 15 reports it's too hot(running average temperature=25.001889)
<10502> Timestamp: 2020.1.3 9:35:0.The sensor node with 49 reports it's too hot(running average temperature=28.697402)
<10503> Timestamp: 2020.1.3 9:35:0.The sensor node with 112 reports it's too hot(running average temperature=24.530404)
<10504> Timestamp: 2020.1.3 9:35:0.The sensor node with 21 reports it's too hot(running average temperature=24.530404)
<10505> Timestamp: 2020.1.3 9:35:1.The sensor node with 37 reports it's too hot(running average temperature=24.996857)
<10506> Timestamp: 2020.1.3 9:35:1.The sensor node with 15 reports it's too hot(running average temperature=24.996857)
<10507> Timestamp: 2020.1.3 9:35:2.The sensor node with 37 reports it's too hot(running average temperature=25.137083)
<10508> Timestamp: 2020.1.3 9:35:2.The sensor node with 15 reports it's too hot(running average temperature=25.137083)
<10509> Timestamp: 2020.1.3 9:35:2.The sensor node with 112 reports it's too hot(running average temperature=24.508224)
<10510> Timestamp: 2020.1.3 9:35:2.The sensor node with 21 reports it's too hot(running average temperature=24.508224)
<10511> Timestamp: 2020.1.3 9:35:3.The sensor node with 37 reports it's too hot(running average temperature=25.223958)
<10512> Timestamp: 2020.1.3 9:35:3.The sensor node with 15 reports it's too hot(running average temperature=25.223958)
<10513> Timestamp: 2020.1.3 9:35:3.The sensor node with 49 reports it's too hot(running average temperature=28.679961)
<10514> Timestamp: 2020.1.3 9:35:4.The sensor node with 37 reports it's too hot(running average temperature=25.176358)
<10515> Timestamp: 2020.1.3 9:35:4.The sensor node with 15 reports it's too hot(running average temperature=25.176358)
<10516> Timestamp: 2020.1.3 9:35:4.The sensor node with 112 reports it's too hot(running average temperature=24.518050)
<10517> Timestamp: 2020.1.3 9:35:4.The sensor node with 21 reports it's too hot(running average temperature=24.518050)
<10518> Timestamp: 2020.1.3 9:35:5.The sensor node with 37 reports it's too hot(running average temperature=25.079654)
<10519> Timestamp: 2020.1.3 9:35:5.The sensor node with 15 reports it's too hot(running average temperature=25.079654)
<10520> Timestamp: 2020.1.3 9:35:6.The sensor node with 37 reports it's too hot(running average temperature=25.012388)
<10521> Timestamp: 2020.1.3 9:35:6.The sensor node with 15 reports it's too hot(running average temperature=25.012388)
<10522> Timestamp: 2020.1.3 9:35:6.The sensor node with 49 reports it's too hot(running average temperature=28.725766)
<10523> Timestamp: 2020.1.3 9:35:6.The sensor node with 112 reports it's too hot(running average temperature=24.427005)
<10524> Timestamp: 2020.1.3 9:35:6.The sensor node with 21 reports it's too hot(running average temperature=24.427005)
<10525> Timestamp: 2020.1.3 9:35:7.The sensor node with 37 reports it's too hot(running average temperature=25.028251)
<10526> Timestamp: 2020.1.3 9:35:7.The sensor node with 15 reports it's too hot(running average temperature=25.028251)
<10527> Timestamp: 2020.1.3 9:35:8.The sensor node with 37 reports it's too hot(running average temperature=25.072520)
<10528> Timestamp: 2020.1.3 9:35:8.The sensor node with 15 reports it's too hot(running average temperature=25.072520)
<10529> Timestamp: 2020.1.3 9:35:8.The sensor node with 112 reports it's too hot(running average temperature=24.210157)
<10530> Timestamp: 2020.1.3 9:35:8.The sensor node with 21 reports it's too hot(running average temperature=24.210157)
<10531> Timestamp: 2020.1.3 9:35:9.The sensor node with 37 reports it's too hot(running average temperature=25.023603)
<10532> Timestamp: 2020.1.3 9:35:9.The sensor node with 15 reports it's too hot(running average temperature=25.023603)
<10533> Timestamp: 2020.1.3 9:35:9.The sensor node with 49 reports it's too hot(running average temperature=28.904451)
<10534> Timestamp: 2020.1.3 9:35:10.The sensor node with 37 reports it's too hot(running average temperature=24.959581)
<10535> Timestamp: 2020.1.3 9:35:10.The sensor node with 15 reports it's too hot(running average temperature=24.959581)
<10536> Timestamp: 2020.1.3 9:35:10.The sensor node with 112 reports it's too hot(running average temperature=24.076773)
<10537> Timestamp: 2020.1.3 9:35:10.The sensor node with 21 reports it's too hot(running average temperature=24.076773)
